1429481617705,21139,67027,84149,353490061561268,www.unige.ch,Http,[154],154.0,WIFI,,riy-79817,[7c:b7:33:ef:00:23],0,[-81],-81.0,1210653,6001,3,228
1429529345780,20074,9040,17715,353490061561268,www.unige.ch,Http,"[774,42,41]",42.0,MOBILE,UMTS,Orange CH,[1211384],0,[-73],-73.0,1211384,6001,3,228
1429529406056,20017,19131,149686,353490061561268,www.unige.ch,Http,"[711,60,54]",60.0,MOBILE,UMTS,Orange CH,"[1211384,1231384]",1,"[-73,-67,-67,-67]",-67.0,1231384,6001,3,228
1429529466842,20070,8198,9131,353490061561268,www.unige.ch,Http,"[68,57,61]",61.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429529534825,20067,1871,1644,353490061561268,www.unige.ch,Http,"[592,49,52]",52.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429529615868,21172,1081,696,353490061561268,www.unige.ch,Http,"[739,58,57]",58.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429529700929,20076,2515,2665,353490061561268,www.unige.ch,Http,"[705,56,56]",56.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429529761812,21247,1068,1085,353490061561268,www.unige.ch,Http,"[60,53,50]",53.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429529821903,20074,4295,9184,353490061561268,www.unige.ch,Http,"[49,43,40]",43.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429529881881,20077,3549,3902,353490061561268,www.unige.ch,Http,"[44,54,48]",48.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429529959957,20079,8096,9595,353490061561268,www.unige.ch,Http,"[55,49,48]",49.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429530019900,20074,1952,2239,353490061561268,www.unige.ch,Http,"[798,65,52]",65.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429530079983,20070,1808,1979,353490061561268,www.unige.ch,Http,"[740,49,49]",49.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429530150876,20081,2030,1954,353490061561268,www.unige.ch,Http,"[849,57,55]",57.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429530210992,20089,2370,2591,353490061561268,www.unige.ch,Http,"[43,59,56]",56.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429530273814,21207,864,656,353490061561268,www.unige.ch,Http,"[901,61,51]",61.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429530333910,20019,4372,4837,353490061561268,www.unige.ch,Http,"[768,108,65]",108.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429530396837,21211,1030,656,353490061561268,www.unige.ch,Http,"[53,53,60]",53.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429530458708,21138,1301,957,353490061561268,www.unige.ch,Http,"[45,52,49]",49.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429530518942,20063,2329,2625,353490061561268,www.unige.ch,Http,"[725,52,56]",56.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429530579021,20064,3346,3623,353490061561268,www.unige.ch,Http,"[942,54,40]",54.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429530639078,20068,3977,4810,353490061561268,www.unige.ch,Http,"[66,85,58]",66.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429530701315,21155,3656,2824,353490061561268,www.unige.ch,Http,"[53,59,62]",59.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429530761414,20067,7331,72472,353490061561268,www.unige.ch,Http,"[56,80,57]",57.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429530821449,21102,4024,4491,353490061561268,www.unige.ch,Http,"[42,49,50]",49.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429530888638,20075,3340,1844,353490061561268,www.unige.ch,Http,"[717,70,74]",74.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429530961878,20081,1030,766,353490061561268,www.unige.ch,Http,"[57,43,49]",49.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429531021876,20083,864,656,353490061561268,www.unige.ch,Http,"[785,57,48]",57.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429531082003,20098,864,656,353490061561268,www.unige.ch,Http,"[747,56,56]",56.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429531142868,20067,2384,2440,353490061561268,www.unige.ch,Http,"[801,46,53]",53.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429531230909,21169,916,726,353490061561268,www.unige.ch,Http,"[61,53,49]",53.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429531306977,21127,1281,1305,353490061561268,www.unige.ch,Http,"[809,80,59]",80.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429531380855,20063,3428,5661,353490061561268,www.unige.ch,Http,"[61,73,69]",69.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429531440938,20077,864,656,353490061561268,www.unige.ch,Http,"[920,58,47]",58.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429531501058,20074,988,716,353490061561268,www.unige.ch,Http,"[1108,58,49]",58.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429531561120,20091,864,656,353490061561268,www.unige.ch,Http,"[806,50,48]",50.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429531622942,21176,864,656,353490061561268,www.unige.ch,Http,"[787,49,54]",54.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429531721830,21217,1362,656,353490061561268,www.unige.ch,Http,"[46,49,43]",46.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-67],-67.0,1231384,6001,3,228
1429531782163,20028,45356,106775,353490061561268,www.unige.ch,Http,"[50,49,50]",50.0,MOBILE,HSPA+,Orange CH,"[1231384,1211384]",1,[-67],-67.0,1211384,6001,3,228
1429531843863,20199,5263,2599,353490061561268,www.unige.ch,Http,"[62,73,62]",62.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-67],-67.0,1211384,6001,3,228
1429531920859,20114,2531,2106,353490061561268,www.unige.ch,Http,"[680,50,47]",50.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-67],-67.0,1211384,6001,3,228
1429532001790,20068,3741,2494,353490061561268,www.unige.ch,Http,"[49,47,55]",49.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-67],-67.0,1211384,6001,3,228
1429532079864,20067,5935,6363,353490061561268,www.unige.ch,Http,"[84,56,61]",61.0,MOBILE,HSPA+,Orange CH,"[1211384,1211384,1231384]",2,"[-67,-69,-65,-63,-63,-69,-69,-71,-69,-69]",-69.0,1231384,6001,3,228
1429532139973,21108,106716,385146,353490061561268,www.unige.ch,Http,"[18,48,6]",18.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429532220155,20066,1194,349215,353490061561268,www.unige.ch,Http,"[5,8,4]",5.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429532288084,20018,944,430656,353490061561268,www.unige.ch,Http,"[3,3,5]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429532348378,20020,1392,347912,353490061561268,www.unige.ch,Http,"[2,2,3]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429532408540,20039,1008,288789,353490061561268,www.unige.ch,Http,"[3,2,2]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429532468717,20055,864,436512,353490061561268,www.unige.ch,Http,"[3,2,3]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429532528801,20017,864,354674,353490061561268,www.unige.ch,Http,"[2,3,4]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429532594005,20033,1008,317283,353490061561268,www.unige.ch,Http,"[3,3,3]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429532654266,20033,864,317946,353490061561268,www.unige.ch,Http,"[3,4,6]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429532714432,20013,864,295599,353490061561268,www.unige.ch,Http,"[2,4,4]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429532774637,20018,1569,396787,353490061561268,www.unige.ch,Http,"[3,4,5]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429532834914,20031,864,281431,353490061561268,www.unige.ch,Http,"[2,2,4]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429532894960,20016,864,278147,353490061561268,www.unige.ch,Http,"[2,3,3]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429532955303,20018,864,465079,353490061561268,www.unige.ch,Http,"[10,16,6]",10.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429533023056,20075,-2867274,-3407489,353490061561268,www.unige.ch,Http,"[5000,5000,5000]",5000.0,WIFI,,<unknown ssid>,[],0,[-63],-63.0,1211384,6001,3,228
1429533083817,20080,1334,1198,353490061561268,www.unige.ch,Http,"[839,51,65]",65.0,MOBILE,UMTS,Orange CH,[1231384],0,[-71],-71.0,1231384,6001,3,228
1429533144873,20066,864,656,353490061561268,www.unige.ch,Http,"[770,59,48]",59.0,MOBILE,UMTS,Orange CH,[1231384],0,[-71],-71.0,1231384,6001,3,228
1429533205852,20047,1696,1531,353490061561268,www.unige.ch,Http,"[757,50,49]",50.0,MOBILE,UMTS,Orange CH,[1231384],0,[-71],-71.0,1231384,6001,3,228
1429533281836,21160,1117,786,353490061561268,www.unige.ch,Http,"[57,58,59]",58.0,MOBILE,UMTS,Orange CH,[1231384],0,[-71],-71.0,1231384,6001,3,228
1429533341865,21171,864,656,353490061561268,www.unige.ch,Http,"[819,57,54]",57.0,MOBILE,UMTS,Orange CH,[1231384],0,[-71],-71.0,1231384,6001,3,228
1429533401898,20163,2924932,3829596,353490061561268,www.unige.ch,Http,"[31,4,3]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-62],-62.0,1231384,6001,3,228
1429533467108,20942,864,401915,353490061561268,www.unige.ch,Http,"[4,2,4]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-62],-62.0,1231384,6001,3,228
1429533527158,21062,1014,362873,353490061561268,www.unige.ch,Http,"[4,3,4]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-62],-62.0,1231384,6001,3,228
1429533600110,20051,970,340082,353490061561268,www.unige.ch,Http,"[3,2,2]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-62],-62.0,1231384,6001,3,228
1429533684536,20016,916,241508,353490061561268,www.unige.ch,Http,"[3,3,3]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-62],-62.0,1231384,6001,3,228
1429533760685,21107,864,375665,353490061561268,www.unige.ch,Http,"[4,3,9]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-62],-62.0,1231384,6001,3,228
1429533840175,20093,970,398737,353490061561268,www.unige.ch,Http,"[5,3,7]",5.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-62],-62.0,1231384,6001,3,228
1429533923951,20042,1055,341178,353490061561268,www.unige.ch,Http,"[4,4,4]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-62],-62.0,1231384,6001,3,228
1429533984296,20025,50100,211112,353490061561268,www.unige.ch,Http,"[2,4,6]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-62],-62.0,1231384,6001,3,228
1429534044306,20027,916,460195,353490061561268,www.unige.ch,Http,"[5,3,4]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-62],-62.0,1231384,6001,3,228
1429534111696,21096,956,462539,353490061561268,www.unige.ch,Http,"[16,101,7]",16.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-62],-62.0,1231384,6001,3,228
1429534171856,20050,1800,516572,353490061561268,www.unige.ch,Http,"[7,20,3]",7.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-62],-62.0,1231384,6001,3,228
1429534240790,21111,4792,415283,353490061561268,www.unige.ch,Http,"[4,2,15]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-64],-64.0,1231384,6001,3,228
1429534320060,20060,1403,368318,353490061561268,www.unige.ch,Http,"[6,6,7]",6.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-64],-64.0,1231384,6001,3,228
1429534402670,20033,916,459710,353490061561268,www.unige.ch,Http,"[6,8,6]",6.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-64],-64.0,1231384,6001,3,228
1429534462929,20021,916,504841,353490061561268,www.unige.ch,Http,"[3,6,4]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-64],-64.0,1231384,6001,3,228
1429534522911,20027,924,302280,353490061561268,www.unige.ch,Http,"[12,162,41]",41.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-64],-64.0,1231384,6001,3,228
1429534582972,20018,864,380424,353490061561268,www.unige.ch,Http,"[9,76,10]",10.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-64],-64.0,1231384,6001,3,228
1429534643137,20043,968,302507,353490061561268,www.unige.ch,Http,"[13,4,6]",6.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-64],-64.0,1231384,6001,3,228
1429534704285,20064,1008,344516,353490061561268,www.unige.ch,Http,"[3,5,15]",5.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-64],-64.0,1231384,6001,3,228
1429534764342,20034,14567,378493,353490061561268,www.unige.ch,Http,"[4,10,4]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,"[-60,-67,-63]",-63.0,1231384,6001,3,228
1429534824456,20020,79365,599372,353490061561268,www.unige.ch,Http,"[10,8,4]",8.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429534884482,21161,3097,439524,353490061561268,www.unige.ch,Http,"[10,3,4]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429534944607,20033,1604,451352,353490061561268,www.unige.ch,Http,"[3,6,2]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429535004614,20026,864,400033,353490061561268,www.unige.ch,Http,"[13,3,2]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429535065177,21087,2019,314894,353490061561268,www.unige.ch,Http,"[3,4,4]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429535125326,20015,968,270925,353490061561268,www.unige.ch,Http,"[170,124,12]",124.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429535185415,21073,864,399195,353490061561268,www.unige.ch,Http,"[5,4,3]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429535252766,20017,864,400538,353490061561268,www.unige.ch,Http,"[3,3,2]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-63],-63.0,1231384,6001,3,228
1429535313451,20015,316498,496214,353490061561268,www.unige.ch,Http,"[2,5,7]",5.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,"[-63,-69]",-66.0,1231384,6001,3,228
1429535373458,20083,15560,235113,353490061561268,www.unige.ch,Http,"[3,4,3]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,"[-64,-55,-61]",-61.0,1231384,6001,3,228
1429535433581,20085,3301,3502,353490061561268,www.unige.ch,Http,"[4,4,4]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-61],-61.0,1231384,6001,3,228
1429535493686,20066,2492,3887,353490061561268,www.unige.ch,Http,"[10,3,3]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-61],-61.0,1231384,6001,3,228
1429535553738,21096,3600,3428,353490061561268,www.unige.ch,Http,"[7,5,7]",7.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-61],-61.0,1231384,6001,3,228
1429535621780,21086,1306,1062,353490061561268,www.unige.ch,Http,"[4,7,18]",7.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-61],-61.0,1231384,6001,3,228
1429535685868,21149,1160,901,353490061561268,www.unige.ch,Http,"[4,6,6]",6.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-61],-61.0,1231384,6001,3,228
1429535746049,21153,1272,444017,353490061561268,www.unige.ch,Http,"[3,4,4]",4.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-61],-61.0,1231384,6001,3,228
1429535806149,21043,53223,431487,353490061561268,www.unige.ch,Http,"[14,13,11]",13.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-61],-61.0,1231384,6001,3,228
1429535866269,21130,1272,455722,353490061561268,www.unige.ch,Http,"[2,6,2]",2.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-61],-61.0,1231384,6001,3,228
1429535929780,20037,1272,474515,353490061561268,www.unige.ch,Http,"[11,42,3]",11.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-61],-61.0,1231384,6001,3,228
1429536000081,20022,1272,388304,353490061561268,www.unige.ch,Http,"[8,5,6]",6.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-61],-61.0,1231384,6001,3,228
1429536068077,20050,1272,418356,353490061561268,www.unige.ch,Http,"[8,6,2]",6.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-61],-61.0,1231384,6001,3,228
1429536128266,20023,1272,396140,353490061561268,www.unige.ch,Http,"[2,4,3]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-61],-61.0,1231384,6001,3,228
1429536188302,20089,1176,384019,353490061561268,www.unige.ch,Http,"[7,3,3]",3.0,WIFI,,unige,[58:f3:9c:11:cb:e9],0,[-61],-61.0,1231384,6001,3,228
1429536283844,20086,-2918528,-3484676,353490061561268,www.unige.ch,Http,"[5000,5000,5000]",5000.0,WIFI,,<unknown ssid>,[],0,[-61],-61.0,1231384,6001,3,228
1429536360164,20075,974,779,353490061561268,www.unige.ch,Http,"[869,62,51]",62.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-69],-69.0,1231384,6001,3,228
1429536420819,21276,1078,854,353490061561268,www.unige.ch,Http,"[742,51,48]",51.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-69],-69.0,1231384,6001,3,228
1429536481185,20076,864,604,353490061561268,www.unige.ch,Http,"[718,168,55]",168.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-69],-69.0,1231384,6001,3,228
1429536541224,20070,993,726,353490061561268,www.unige.ch,Http,"[50,49,49]",49.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-69],-69.0,1231384,6001,3,228
1429536606858,20076,864,656,353490061561268,www.unige.ch,Http,"[712,49,62]",62.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-69],-69.0,1231384,6001,3,228
1429536668807,20105,864,604,353490061561268,www.unige.ch,Http,"[898,58,48]",58.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-69],-69.0,1231384,6001,3,228
1429536729057,20102,864,656,353490061561268,www.unige.ch,Http,"[778,63,54]",63.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-69],-69.0,1231384,6001,3,228
1429536789860,20073,916,726,353490061561268,www.unige.ch,Http,"[46,39,39]",39.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-69],-69.0,1231384,6001,3,228
1429536892178,20076,1281,1357,353490061561268,www.unige.ch,Http,"[817,57,49]",57.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-69],-69.0,1231384,6001,3,228
1429536960881,20161,864,604,353490061561268,www.unige.ch,Http,"[742,53,49]",53.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-69],-69.0,1231384,6001,3,228
1429537028879,21169,2163,2503,353490061561268,www.unige.ch,Http,"[737,51,59]",59.0,MOBILE,HSPA+,Orange CH,[1231384],0,[-69],-69.0,1231384,6001,3,228
1429537102870,20081,1627,888,353490061561268,www.unige.ch,Http,"[58,63,61]",61.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-77],-77.0,1211384,6001,3,228
1429537162923,20079,1397,833,353490061561268,www.unige.ch,Http,"[818,49,52]",52.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-77],-77.0,1211384,6001,3,228
1429537223866,20078,1122,644,353490061561268,www.unige.ch,Http,"[801,60,57]",60.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-77],-77.0,1211384,6001,3,228
1429537291793,20072,916,726,353490061561268,www.unige.ch,Http,"[50,50,50]",50.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-77],-77.0,1211384,6001,3,228
1429537360875,21220,1258,1030,353490061561268,www.unige.ch,Http,"[749,40,39]",40.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-77],-77.0,1211384,6001,3,228
1429537420899,21169,8422,9427,353490061561268,www.unige.ch,Http,"[49,51,52]",51.0,MOBILE,HSPA+,Orange CH,[1211384],0,[-77],-77.0,1211384,6001,3,228
1429537483157,20015,13812,139897,353490061561268,www.unige.ch,Http,"[902,49,47]",49.0,MOBILE,HSPA+,Orange CH,"[1211384,1231384,1231384,1211384]",3,"[-77,-77,-77,-73,-73,-73,-79,-79,-73,-73]",-75.0,1211384,6001,3,228
1429537543152,20043,3237,344586,353490061561268,www.unige.ch,Http,"[9,8,4]",8.0,WIFI,,unige,[58:f3:9c:11:db:c9],0,[-69],-69.0,1211384,6001,3,228
1429537603832,20075,720,0,353490061561268,www.unige.ch,Http,"[5000,5000]",5000.0,WIFI,,unige,[58:f3:9c:11:db:c9],0,[-69],-69.0,1211384,6001,3,228
1429537663822,20015,13388,7310,353490061561268,www.unige.ch,Http,"[5000,5000,5000]",5000.0,WIFI,,unige,[58:f3:9c:11:db:c9],0,[-69],-69.0,1211384,6001,3,228
1429537723903,21154,69432,27125,353490061561268,www.unige.ch,Http,"[228,91,1127]",228.0,WIFI,,unige,[58:f3:9c:0e:65:26],0,"[-86,-63,-75]",-75.0,1211384,6001,3,228
1429537784033,0,0,0,353490061561268,no_ping,data_not_available,"[0,0,0]",0.0,,,,[],0,[0],0.0,,0,0,0
1429537844854,20072,2013,1739,353490061561268,www.unige.ch,Http,"[51,50,49]",50.0,MOBILE,UMTS,Orange CH,[1231384],0,[-59],-59.0,1231384,6001,3,228
1429537904877,20103,3185305,4198825,353490061561268,www.unige.ch,Http,"[13,6,5]",6.0,WIFI,,unige,[58:f3:9c:11:df:16],0,"[-80,-56]",-68.0,1211384,6001,3,228
1429537965024,20035,1432,356099,353490061561268,www.unige.ch,Http,"[42,10,7]",10.0,WIFI,,unige,[58:f3:9c:11:df:16],0,[-56],-56.0,1211384,6001,3,228
1429538025182,20024,1354,400836,353490061561268,www.unige.ch,Http,"[8,29,40]",29.0,WIFI,,unige,[58:f3:9c:11:df:16],0,[-56],-56.0,1211384,6001,3,228
1429538085302,21069,6025,220965,353490061561268,www.unige.ch,Http,"[17,28,6]",17.0,WIFI,,unige,[58:f3:9c:1e:60:09],0,"[-69,-78,-56,-44]",-62.5,1211384,6001,3,228
1429538145333,20024,1117,313416,353490061561268,www.unige.ch,Http,"[6,5,6]",6.0,WIFI,,unige,[58:f3:9c:06:00:a6],0,[-80],-80.0,1211384,6001,3,228
1429538205316,21103,1680,321038,353490061561268,www.unige.ch,Http,"[16,13,26]",16.0,WIFI,,unige,[58:f3:9c:06:00:a6],0,[-80],-80.0,1211384,6001,3,228
1429538272639,20035,1475,329557,353490061561268,www.unige.ch,Http,"[6,10,7]",7.0,WIFI,,unige,[58:f3:9c:06:00:a6],0,[-80],-80.0,1211384,6001,3,228
1429538340067,20051,1324,310968,353490061561268,www.unige.ch,Http,"[6,4,6]",6.0,WIFI,,unige,[58:f3:9c:06:00:a6],0,[-80],-80.0,1211384,6001,3,228
1429538405518,20042,1376,233361,353490061561268,www.unige.ch,Http,"[8,7,3]",7.0,WIFI,,unige,[58:f3:9c:06:00:a6],0,[-80],-80.0,1211384,6001,3,228
1429538468076,20027,1388,331658,353490061561268,www.unige.ch,Http,"[22,3,2]",3.0,WIFI,,unige,[58:f3:9c:06:00:a6],0,[-80],-80.0,1211384,6001,3,228
1429538529246,20030,14814,281613,353490061561268,www.unige.ch,Http,"[4,10,4]",4.0,WIFI,,unige,[58:f3:9c:06:00:a6],0,[-80],-80.0,1211384,6001,3,228
1429538590385,20984,1272,281712,353490061561268,www.unige.ch,Http,"[5,3,4]",4.0,WIFI,,unige,[58:f3:9c:06:00:a6],0,[-80],-80.0,1211384,6001,3,228
1429538651424,20039,1472,284586,353490061561268,www.unige.ch,Http,"[6,8,5]",6.0,WIFI,,unige,[58:f3:9c:06:00:a6],0,[-80],-80.0,1211384,6001,3,228
1429538711433,20050,21851,314075,353490061561268,www.unige.ch,Http,"[6,4,7]",6.0,WIFI,,unige,[58:f3:9c:06:00:a6],0,"[-65,-55,-55]",-55.0,1211384,6001,3,228
1429538771444,20106,208755,311950,353490061561268,www.unige.ch,Http,"[9,7,13]",9.0,WIFI,,unige,[58:f3:9c:06:00:a6],0,[-55],-55.0,1211384,6001,3,228
1429538842293,20028,1194,317566,353490061561268,www.unige.ch,Http,"[4,4,12]",4.0,WIFI,,unige,[58:f3:9c:06:00:a6],0,[-55],-55.0,1211384,6001,3,228
1429538905178,20052,1013,257911,353490061561268,www.unige.ch,Http,"[3,3,8]",3.0,WIFI,,unige,[58:f3:9c:06:00:a6],0,[-56],-56.0,1211384,6001,3,228
1429538966356,20026,1240,241400,353490061561268,www.unige.ch,Http,"[4,4,5]",4.0,WIFI,,unige,[58:f3:9c:06:00:a6],0,[-56],-56.0,1211384,6001,3,228
1429539027440,20064,916,300506,353490061561268,www.unige.ch,Http,"[3,6,115]",6.0,WIFI,,unige,[58:f3:9c:06:00:a6],0,[-56],-56.0,1211384,6001,3,228
1429539088652,21067,2670,328124,353490061561268,www.unige.ch,Http,"[4,3,2]",3.0,WIFI,,unige,[58:f3:9c:06:00:a6],0,[-56],-56.0,1211384,6001,3,228
